Lat,Lon
40.5038243,-80.268399
40.5038465,-80.2683876
40.5038691,-80.2683772
40.5038922,-80.2683678
40.5039156,-80.2683593
40.5039394,-80.2683518
40.503979,-80.2683377
40.5040195,-80.2683265
40.5040607,-80.268318
40.5041023,-80.2683125
40.5041443,-80.2683099
40.5041863,-80.2683102
40.5042622,-80.2682998
40.5043384,-80.2682928
40.5044149,-80.2682891
40.5044566,-80.2682885
40.5044983,-80.2682889
40.5045399,-80.2682904
40.5046622,-80.2682953
40.5046674,-80.2684686
40.5046681,-80.2684946
40.5049537,-80.2684738
40.5049527,-80.2684172
40.5049507,-80.2683072
40.5054236,-80.2682715
40.5054021,-80.2681233
40.505382,-80.2664572
40.5044332,-80.266478
40.5044242,-80.2659843
40.5044198,-80.2658988
40.5044127,-80.2658135
40.504403,-80.2657285
40.5043908,-80.2656438
40.5043761,-80.2655595
40.5043588,-80.2654756
40.5043381,-80.2653696
40.5043186,-80.2652633
40.5043001,-80.2651568
40.5042829,-80.2650501
40.5042667,-80.2649432
40.5042517,-80.2648362
40.5042479,-80.2647965
40.5042443,-80.2647569
40.5042408,-80.2647172
40.5042375,-80.2646775
40.5042344,-80.2646378
40.5042315,-80.2645981
40.5042266,-80.2644674
40.5042227,-80.2643368
40.5042198,-80.264206
40.5042185,-80.2641253
40.5042176,-80.2640445
40.5042171,-80.2639637
40.504217,-80.2639387
40.5042169,-80.2639137
40.5042169,-80.2638887
40.5042169,-80.2638638
40.504217,-80.2638388
40.5042171,-80.2638138
40.504216,-80.2636292
40.5042137,-80.2634447
40.5042101,-80.2632602
40.5042003,-80.2629247
40.5041864,-80.2625895
40.5041684,-80.2622544
40.5041625,-80.2620106
40.5041652,-80.2619711
40.5041714,-80.261932
40.5041811,-80.2618937
40.5041941,-80.2618563
40.5042104,-80.2618203
40.5042298,-80.2617858
40.5042522,-80.2617532
40.5042774,-80.2617227
40.5043051,-80.2616945
40.5043353,-80.2616689
40.5043677,-80.2616462
40.5044019,-80.2616263
40.5044377,-80.2616096
40.5044749,-80.2615961
40.5045132,-80.261586
40.5045521,-80.2615793
40.5046858,-80.261554
40.5048182,-80.2615224
40.5049489,-80.2614847
40.5050777,-80.2614409
40.5052043,-80.2613911
40.5053284,-80.2613354
40.505362,-80.2613181
40.5053953,-80.2613002
40.5054282,-80.2612817
40.5054608,-80.2612625
40.505493,-80.2612428
40.5055247,-80.2612224
40.5055509,-80.261206
40.5055756,-80.2611875
